Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Agens;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
174;VVPP;ADJD;durchsetzen;10;NZZ_1994_01_27_a199_seg6_s11;9;Full|Psp;Die Position der Erwachsenen soll jedoch nicht zu vehement durchgesetzt werden, da die Knaben sonst den Freiraum verlieren, wo sie ihren Aufstand in Sicherheit proben können .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
175;VVFIN;ADJD;wehren;8;NZZ_1997_06_19_a54_seg41_s1;10;Full|3|Sg|Pres|Ind;Flavio Maspoli ( lega, Tessin ) wehrt sich vehement gegen die ATA, die Warentransporte aus dem Tessin massiv belasten und somit die Südschweiz erneut diskriminieren würde .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
176;VVFIN;ADJD;wehren;38;NZZ_1998_04_20_a86_seg4_s9;34;Full|3|Pl|Past|Ind;Von der bewusst unkonventionellen Konzeption der « Villa dall ' Ava », einer Auftragsarbeit aus den achtziger Jahren, zeugt nicht zuletzt die Tatsache, dass sich die Besitzer der umliegenden Villen vehement gegen ihre Errichtung wehrten .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
177;VVFIN;ADJD;wehren;13;NZZ_1999_12_14_a168_seg3_s7;20;Full|3|Pl|Past|Ind;Ein Gebäude an der Langstrasse hatte die Stadt bereits gemietet, doch wehrten sich die Anwohner wegen der Lage vehement dagegen .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
178;VVPP;ADJD;aussprechen;31;NZZ_1999_01_04_a17_seg3_s1;25;Full|Psp;ber. Kairo, 3. Januar In einem grossaufgemachten Interview in der halbamtlichen Tageszeitung « Al-Ahram » hat der ägyptische Präsident Mubarak sich am Freitag vehement gegen die Politik Saddam Husseins ausgesprochen .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
179;VVFIN;ADJD;setzen;3;NZZ_1996_11_26_a73_seg12_s4;8;Full|3|Sg|Pres|Ind;Das ILO setzt sich mit anderen Worten vehement dafür ein, dass sich nicht nur die Wirtschaft mit Effizienzsteigerungen dem Wettbewerb stellt und Wachstum erzeugt, sondern dass auch allfällige Massnahmen der Beschäftigungspolitik nach einschlägigen Kosten-Nutzen-Kriterien ausgewählt werden .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
180;VVPP;ADJD;werben;8;NZZ_1998_05_18_a19_seg3_s4;4;Full|Psp;Die Parteispitze hatte vehement für das Modell geworben .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
181;VVFIN;ADJD;wehren;5;NZZ_1998_03_02_a94_seg3_s15;11;Full|3|Sg|Pres|Ind;50mal erfolgreich operiert, wehrt sie sich auch innerlich weiter vehement gegen das Sterben .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
182;VVFIN;ADJD;setzen;2;NZZ_1995_05_23_a157_seg8_s3;5;Full|1|Sg|Past|Ind;Ich setzte mich sogar vehement dafür ein, dass das von der Verfassung garantierte Recht auf freie Meinungsäusserung ( « free speech » ) auf Internet gewahrt bleibt und die dort vorhandene Kreativität nicht durch irgendwelche Verbote oder exorbitante Benutzergebühren abgebaut wird .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
183;VVFIN;ADJD;weisen;3;NZZ_1995_10_26_a5_seg7_s3;6;Full|3|Pl|Pres|Ind;Die PTT weisen die Vorwürfe vehement zurück .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
184;VVFIN;ADJD;treten;6;NZZ_1997_03_19_a28_seg5_s1;11;Full|3|Sg|Past|Ind;Aus der Sicht des Unternehmers trat Nationalrat Christoph Blocher interessanterweise vehement dafür ein, dass die Armee sich auf ihre eigentlichen Führungsstärken und Führungseigenheiten, ohne jedwede Anpasserei an den zivilen Führungsstil, besinnen müsse .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
185;VVFIN;ADJD;einsetzen;14;NZZ_1998_10_07_a24_seg6_s18;11;Full|3|Sg|Pres|Ind;John Conyers, Mitglied des Black Caucus, der sich vehement für Clinton einsetzt, heute rangältestes Mitglied der demokratischen Minderheit in der Justizkommission, der das Belastungsmaterial des unabhängigen Sonderanwalts Kenneth W. Starr vorliegt, hatte am 9 .;prozess;agensorientiert;done;anim;unvollständig;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
186;VVFIN;ADJD;setzen;10;NZZ_1999_03_12_a175_seg3_s1;12;Full|3|Sg|Pres|Ind;Die Bündner SVP-Nationalrätin vertritt offen ihre eigene Meinung und setzt sich vehement ein für ihre Anliegen : Brigitta Gadient, 39 Jahre alt, Juristin und begeisterte Leserin - nicht nur von Aktenbergen .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
187;VVPP;ADJD;leisten;21;NZZ_1998_04_16_a12_seg3_s4;19;Full|Psp;Seitens der auf russischer Seite direkt betroffenen Provinz Sachalin wird demgegenüber betont, einer Revision der Grenzziehung werde vehement Widerstand geleistet werden .;prozess;agensorientiert;done;unknown;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
188;VVFIN;ADJD;einsetzen;44;NZZ_1993_08_02_a62_seg3_s3;40;Full|3|Sg|Past|Ind;Nachdem sich Dublin als Kandidat kurzfristig zurückgezogen hatte und die Vertreter von Hickstead sowie Rom gar nicht erschienen waren, stiegen die Schweizer « Aktien » nicht zuletzt auch noch durch ein Votum von David Broome, der sich vehement für St. Gallen einsetzte .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
189;VVFIN;ADJD;lehnen;3;NZZ_1996_06_15_a177_seg6_s12;7;Full|3|Pl|Pres|Ind;"Zürichs Revolutionäre lehnen alle anderen Organisationen vehement ab ; « wer also einen reformistischen Weg einschlägt », findet sich « im Gegensatz » zum Ziel des RAZ : dem « systematischen Aufbau proletarischer Gegenmacht in den imperialistischen Metropolen » .";prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
190;VVFIN;ADJD;setzen;4;NZZ_1999_06_17_a26_seg3_s6;7;Full|3|Pl|Past|Ind;Insbesondere Séguins Anhänger setzten sich indes vehement gegen den Plan eines solchen Verstosses gegen die Parteisatzung zur Wehr .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
191;VVPP;ADJD;insistieren;18;NZZ_1994_12_15_a147_seg11_s2;17;Full|Psp;Nun wurde auch im Mittelfeld, zuvor - gezwungenermassen - fast den Schweizern kampflos preisgegeben, vehement insistiert .;prozess;agensorientiert;done;unknown;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
192;VVFIN;ADJD;weisen;15;NZZ_1995_09_28_a131_seg3_s27;24;Full|3|Pl|Pres|Ind;Obwohl die Gruppe AC/DC von Kritikern konsequent immer wieder dem Heavy-Metal zugeordnet wird, weisen Angus Young und Brian Johnson eine derartige Klassifizierung vehement zurück .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
193;VVPP;ADJD;stellen;32;NZZ_1999_11_25_a194_seg9_s7;28;Full|Psp;Gemäss den Ausführungen des Verteidigers gehe es Rozsa wahrscheinlich nicht um seinen Ruf, sondern vielmehr darum, sich an dem Mann zu rächen, der sich vehement gegen seine Einbürgerung gestellt habe .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
194;VVFIN;ADJD;verteidigen;2;NZZ_1997_05_16_a91_seg7_s7;5;Full|3|Sg|Past|Ind;Dürr verteidigte im übrigen vehement das nunmehr vom Aufsichtsrat abgesegnete Projekt Magnetschnellbahn Hamburg- Berlin ( Transrapid ) und betonte, der Bundesrechnungshof erkläre, die Risiken des jetzigen Kooperationsmodells seien angemessen verteilt .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
195;VVFIN;ADJD;verteidigen;9;NZZ_1999_04_13_a2_seg8_s5;10;Full|3|Sg|Past|Ind;Der Kanzler ging darauf nicht ein, sondern verteidigte vehement die Einsätze der deutschen Tornado-Jets .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
196;VVFIN;ADJD;gehen;7;NZZ_1997_05_02_a144_seg3_s3;10;Full|3|Sg|Past|Ind;Gegen die Teilnehmer der unbewilligten Nachdemonstration ging die Polizei vehement und taktisch geschickt vor .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
197;VVFIN;ADJD;lehnen;9;NZZ_1996_01_19_a89_seg10_s6;17;Full|3|Pl|Pres|Ind;Die Arbeitgeber stimmen solchen Dreisatzrechnungen nicht zu und lehnen zwingende Eingriffe in die Personalplanung der Betriebe vehement ab .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
198;VVPP;ADJD;wehren;8;NZZ_1995_03_14_a154_seg2_s8;7;Full|Psp;Dagegen hatte sich die Lehrerschaft zunächst vehement gewehrt .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
199;VVFIN;ADJD;lehnen;11;NZZ_1997_08_14_a18_seg19_s1;16;Full|3|Sg|Past|Ind;Als Mountbatten jedoch den indischen Politikern seinen Teilungsplan präsentierte, lehnte ihn Nehru noch einmal vehement ab .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
200;VVFIN;ADJD;sperren;3;NZZ_1997_02_06_a138_seg3_s17;5;Full|3|Sg|Past|Ind;Luise Rinser sperrte sich vehement dagegen, an das Böse an sich zu glauben .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
